x,y1,y2
13.5700000000,55.7251930475,0.0000000000
13.5800000000,55.7057880491,0.0000000000
13.5900000000,55.6863615003,0.0000000000
13.6000000000,55.6669135307,0.0000000000
13.6100000000,55.6474442696,0.0000000000
13.6200000000,55.6279538458,0.0000000000
13.6300000000,55.6084423879,0.0000000000
13.6400000000,55.5889100241,0.0000000000
13.6500000000,55.5693568823,0.0000000000
13.6600000000,55.5497830901,0.0000000000
13.6700000000,55.5301887748,0.0000000000
13.6800000000,55.5105740631,0.0000000000
13.6900000000,55.4909390818,0.0000000000
13.7000000000,55.4712839571,0.0000000000
13.7100000000,55.4516088148,0.0000000000
13.7200000000,55.4319137805,0.0000000000
13.7300000000,55.4121989797,0.0000000000
13.7400000000,55.3924645371,0.0000000000
13.7500000000,55.3727105774,0.0000000000
13.7600000000,55.3529372249,0.0000000000
13.7700000000,55.3331446035,0.0000000000
13.7800000000,55.3133328370,0.0000000000
13.7900000000,55.2935020486,0.0000000000
13.8000000000,55.2736523613,0.0000000000
13.8100000000,55.2537838979,0.0000000000
13.8200000000,55.2338967807,0.0000000000
13.8300000000,55.2139911317,0.0000000000
13.8400000000,55.1940670726,0.0000000000
13.8500000000,55.1741247249,0.0000000000
13.8600000000,55.1541642097,0.0000000000
13.8700000000,55.1341856477,0.0000000000
13.8800000000,55.1141891594,0.0000000000
13.8900000000,55.0941748650,0.0000000000
13.9000000000,55.0741428842,0.0000000000
13.9100000000,55.0540933366,0.0000000000
13.9200000000,55.0340263413,0.0000000000
13.9300000000,55.0139420174,0.0000000000
13.9400000000,54.9938404833,0.0000000000
13.9500000000,54.9737218572,0.0000000000
13.9600000000,54.9535862573,0.0000000000
13.9700000000,54.9334338011,0.0000000000
13.9800000000,54.9132646059,0.0000000000
13.9900000000,54.8930787888,0.0000000000
14.0000000000,54.8728764665,0.0000000000
14.0100000000,54.8526577553,0.0000000000
14.0200000000,54.8324227715,0.0000000000
14.0300000000,54.8121716308,0.0000000000
14.0400000000,54.7919044487,0.0000000000
14.0500000000,54.7716213404,0.0000000000
14.0600000000,54.7513224207,0.0000000000
14.0700000000,54.7310078043,0.0000000000
14.0800000000,54.7106776054,0.0000000000
